Frame;Stage;Time;Time_TrackID;TrackID;FilamentID;Name;Location;Position_X;Position_Y;Position_Z;unik;Fibers;Fiber.TubGFP;Fiber.TubGFP_low;Position.TubGFP;Position_Type;Length;Position_Type_Track;
22;37;420;22_1100000159;1100000159;100000941;structure;Medial;122.994;115.211;-1.17058;22_1100000159122.994;1;1;0;GFPpos;Single;LP-innervation;multi;
22;37;420;22_1100000209;1100000209;100000939;structure;Ventral;126.286;113.618;-0.423537;22_1100000209126.286;4;1;0;GFPpos;multi;LP-innervation;multi;
22;37;420;22_1100000298;1100000298;100000924;structure;Dorsal;78.096;107.24;2.53928;22_110000029878.096;2;0;0;GFPneg;multi;Short;multi;
22;37;420;22_1100000470;1100000470;100000923;structure;Dorsal;70.5063;107.252;2.84873;22_110000047070.5063;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000546;1100000546;100000918;structure;Dorsal;53.5829;105.003;-3.17922;22_110000054653.5829;5;0;1;GFPneg;multi;Middle;multi;
22;37;420;22_1100000549;1100000549;100000940;structure;Medial;114.927;107.281;2.88036;22_1100000549114.927;2;0;0;GFPneg;multi;Short;multi;
22;37;420;22_1100000626;1100000626;100000936;structure;Ventral;132.148;103.347;2.76857;22_1100000626132.148;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000660;1100000660;100000919;structure;D-Dorsal;46.7972;90.7094;-0.516008;22_110000066046.7972;2;0;0;GFPneg;multi;Short;multi;
22;37;420;22_1100000737;1100000737;100000920;structure;Dorsal;59.3466;100.46;2.43979;22_110000073759.3466;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000740;1100000740;100000922;structure;Dorsal;67.3021;106.329;3.179;22_110000074067.3021;3;0;0;GFPneg;multi;Short;multi;
22;37;420;22_1100000778;1100000778;100000921;structure;Dorsal;61.0441;102.451;0.213148;22_110000077861.0441;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000796;1100000796;100000934;structure;Ventral;134.133;99.8232;3.54372;22_1100000796134.133;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000801;1100000801;100000929;structure;V-Ventral;158.873;81.1293;-0.26426;22_1100000801158.873;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000870;1100000870;100000937;structure;Ventral;128.256;104.158;3.23934;22_1100000870128.256;1;0;0;GFPneg;Single;Short;multi;
22;37;420;22_1100000894;1100000894;100000917;structure;D-Dorsal;44.3219;84.1828;-4.59375;22_110000089444.3219;1;0;0;GFPneg;Single;Short;single;
22;37;420;22_1100000901;1100000901;100000935;structure;Ventral;132.446;101.507;3.44629;22_1100000901132.446;1;0;0;GFPneg;Single;Middle;multi;
22;37;420;22_A;A;290;Ref;Ref;46.2121;66.8555;-4.74615;22_A46.2121;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_B;B;65;Ref;Ref;47.7273;85.4769;2.22723;22_B47.7273;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_C;C;94;Ref;Ref;63.5282;95.4924;5.0332;22_C63.5282;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_D;D;125;Ref;Ref;80.5911;102.474;5.44165;22_D80.5911;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_E;E;156;Ref;Ref;103.624;106.048;4.38789;22_E103.624;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_F;F;313;Ref;Ref;123.927;100.985;5.38781;22_F123.927;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_F01;F01;ID#060;structure;Medial;104.806;123.85;-0.668058;22_F01104.806;5;1;2;GFPpos;multi;#NA;multi;
22;37;420;22_G;G;205;Ref;Ref;136.905;93.3005;5.50397;22_G136.905;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_H;H;226;Ref;Ref;155.952;79.1091;1.17886;22_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_I;I;256;Ref;Ref;162.879;62.8898;-7.59048;22_I162.879;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,33333333;440;23_1100000000;1100000000;100000957;structure;D-Dorsal;39.7097;108.108;-14.29;23_110000000039.7097;3;1;0;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000002;1100000002;100000952;structure;D-Dorsal;42.2191;120.602;-14.7926;23_110000000242.2191;5;1;0;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000015;1100000015;100000956;structure;Medial;80.5692;111.141;3.36043;23_110000001580.5692;3;0;0;GFPneg;multi;Short;multi;
23;37,33333333;440;23_1100000022;1100000022;100000953;structure;Medial;85.7982;122.249;-0.807722;23_110000002285.7982;3;1;3;GFPpos;multi;LP-Contact;multi;
23;37,33333333;440;23_1100000026;1100000026;ID#022;structure;Medial;94.587;127.32;-4.03189;23_110000002694.587;2;1;0;GFPpos;multi;#NA;multi;
23;37,33333333;440;23_1100000043;1100000043;100000972;structure;Ventral;141.094;103.975;-1.35902;23_1100000043141.094;5;1;0;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000043;1100000043;100000981;structure;Ventral;144.669;94.5466;3.76461;23_1100000043144.669;2;0;0;GFPneg;multi;Short;multi;
23;37,33333333;440;23_1100000049;1100000049;100000973;structure;Ventral;153.455;93.079;-1.3207;23_1100000049153.455;6;3;2;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000056;1100000056;100000976;structure;V-Ventral;161.461;92.2477;-6.52445;23_1100000056161.461;2;0;1;GFPneg;multi;Short;multi;
23;37,33333333;440;23_1100000059;1100000059;100000974;structure;V-Ventral;166.972;85.8524;-8.94039;23_1100000059166.972;8;2;3;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000159;1100000159;100000970;structure;Ventral;124.723;121.486;-3.93784;23_1100000159124.723;1;1;0;GFPpos;Single;LP-innervation;multi;
23;37,33333333;440;23_1100000209;1100000209;100000971;structure;Ventral;128.745;119.304;-3.14353;23_1100000209128.745;4;1;2;GFPpos;multi;LP-innervation;multi;
23;37,33333333;440;23_1100000298;1100000298;100000965;structure;Dorsal;76.773;108.741;2.31627;23_110000029876.773;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000470;1100000470;100000958;structure;Dorsal;71.1989;104.818;1.97517;23_110000047071.1989;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000546;1100000546;100000950;structure;Dorsal;52.3895;112.842;-8.11081;23_110000054652.3895;5;0;1;GFPneg;multi;Short;multi;
23;37,33333333;440;23_1100000549;1100000549;100000969;structure;Medial;114.441;108.7;2.65617;23_1100000549114.441;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000626;1100000626;100000975;structure;Ventral;131.51;103.829;4.30009;23_1100000626131.51;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000660;1100000660;100000960;structure;D-Dorsal;45.7367;94.9486;-3.74476;23_110000066045.7367;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000737;1100000737;100000963;structure;Dorsal;58.9626;100.417;1.61224;23_110000073758.9626;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000740;1100000740;#N/A;structure;Dorsal;67.5036;107.118;2.6017;23_110000074067.5036;1;0;0;GFPneg;Single;#NA;multi;
23;37,33333333;440;23_1100000778;1100000778;100000962;structure;Dorsal;60.8118;101.345;0.836382;23_110000077860.8118;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000796;1100000796;100000980;structure;Ventral;134.635;100.636;0.851829;23_1100000796134.635;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000801;1100000801;100000977;structure;V-Ventral;159.018;81.2428;0.825879;23_1100000801159.018;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000870;1100000870;100000978;structure;Ventral;127.308;102.384;3.76456;23_1100000870127.308;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000901;1100000901;#N/A;structure;Ventral;133.221;103.525;2.29095;23_1100000901133.221;1;0;0;GFPneg;Single;#NA;multi;
23;37,33333333;440;23_1100000966;1100000966;100000966;structure;Dorsal;77.891;109;2.4015;23_110000096677.891;1;0;0;GFPneg;Single;Short;multi;
23;37,33333333;440;23_1100000968;1100000968;100000968;structure;Medial;116.45;108.828;0.708771;23_1100000968116.45;1;0;0;GFPneg;Single;Short;single;
23;37,3;440;23_A;A;291;Ref;Ref;46.2121;67.4679;-6.16223;23_A46.2121;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_B;B;66;Ref;Ref;46.2121;86.3971;0.432983;23_B46.2121;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_C;C;95;Ref;Ref;62.8788;96.8373;4.22815;23_C62.8788;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_D;D;126;Ref;Ref;79.9726;103.339;4.39044;23_D79.9726;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_E;E;157;Ref;Ref;102.317;106.626;4.38789;23_E102.317;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_F;F;314;Ref;Ref;123.891;101.997;5.38781;23_F123.891;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,33333333;440;23_F01;F01;ID#061;structure;Medial;105.825;120.34;1.15399;23_F01105.825;7;1;2;GFPpos;multi;#NA;multi;
23;37,3;440;23_G;G;195;Ref;Ref;136.688;92.7418;5.79987;23_G136.688;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_H;H;227;Ref;Ref;155.952;79.0129;1.81802;23_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
23;37,3;440;23_I;I;257;Ref;Ref;163.095;63.1342;-6.90552;23_I163.095;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,66666667;460;24_100001006;100001006;100001006;structure;Dorsal;65.8947;103.737;-0.721839;24_10000100665.8947;1;0;0;GFPneg;Single;Short;single;
24;37,66666667;460;24_100001017;100001017;100001017;structure;Dorsal;58.3373;100.055;-0.304235;24_10000101758.3373;1;0;0;GFPneg;Single;#NA;single;
24;37,66666667;460;24_1100000000;1100000000;100000985;structure;D-Dorsal;39.2637;113.063;-16.9582;24_110000000039.2637;5;1;1;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000002;1100000002;100000986;structure;D-Dorsal;43.4498;116.199;-15.7035;24_110000000243.4498;8;1;0;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000015;1100000015;100001005;structure;Medial;81.7113;111.65;1.62522;24_110000001581.7113;2;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000022;1100000022;100000992;structure;Medial;85.898;125.183;-3.24917;24_110000002285.898;2;1;1;GFPpos;multi;LP-Contact;multi;
24;37,66666667;460;24_1100000022;1100000022;100001007;structure;Medial;88.5291;122.679;-1.66098;24_110000002288.5291;1;0;1;GFPneg;Single;LP-Contact;multi;
24;37,66666667;460;24_1100000026;1100000026;ID#023;structure;Medial;94.9482;127.94;-4.9518;24_110000002694.9482;1;1;0;GFPpos;Single;#NA;multi;
24;37,66666667;460;24_1100000043;1100000043;100000997;structure;Ventral;142.108;105.687;-2.58584;24_1100000043142.108;3;1;1;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000043;1100000043;100001013;structure;Ventral;145.841;94.6049;2.33959;24_1100000043145.841;2;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000049;1100000049;100000998;structure;Ventral;152.209;91.2932;2.00901;24_1100000049152.209;8;3;3;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000056;1100000056;100000999;structure;V-Ventral;161.513;90.7985;-5.37847;24_1100000056161.513;2;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000059;1100000059;100001000;structure;V-Ventral;168.688;87.5287;-10.4562;24_1100000059168.688;8;2;1;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000159;1100000159;100000995;structure;Ventral;125.857;124.755;-5.69572;24_1100000159125.857;1;1;0;GFPpos;Single;LP-innervation;multi;
24;37,66666667;460;24_1100000209;1100000209;100000996;structure;Ventral;129.578;120.093;-3.97159;24_1100000209129.578;6;1;3;GFPpos;multi;LP-innervation;multi;
24;37,66666667;460;24_1100000298;1100000298;100001004;structure;Dorsal;77.7917;111.083;1.18891;24_110000029877.7917;2;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000470;1100000470;100000990;structure;Dorsal;70.1696;108.727;-3.76104;24_110000047070.1696;1;0;0;GFPneg;Single;Short;multi;
24;37,66666667;460;24_1100000546;1100000546;100000987;structure;Dorsal;52.9858;109.597;-7.7638;24_110000054652.9858;5;1;2;GFPpos;multi;LP-Contact;multi;
24;37,66666667;460;24_1100000626;1100000626;100001012;structure;Ventral;132.526;105.843;1.68568;24_1100000626132.526;1;0;0;GFPneg;Single;Short;multi;
24;37,66666667;460;24_1100000740;1100000740;100000989;structure;Dorsal;64.4512;119.606;-7.43693;24_110000074064.4512;1;0;0;GFPneg;Single;LP-Contact;multi;
24;37,66666667;460;24_1100000740;1100000740;100001003;structure;Dorsal;67.7059;108.982;1.08329;24_110000074067.7059;2;0;0;GFPneg;multi;#NA;multi;
24;37,66666667;460;24_1100000778;1100000778;100000988;structure;Dorsal;59.8421;107.122;-3.71428;24_110000077859.8421;3;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000796;1100000796;100001009;structure;Ventral;135.92;101.921;-0.289934;24_1100000796135.92;2;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000870;1100000870;100001008;structure;Ventral;128.725;105.015;1.97222;24_1100000870128.725;1;0;0;GFPneg;Single;Short;multi;
24;37,66666667;460;24_1100000901;1100000901;100001014;structure;Ventral;132.657;103.839;-0.462776;24_1100000901132.657;1;0;1;GFPneg;Single;Short;multi;
24;37,66666667;460;24_1100000966;1100000966;100000991;structure;Dorsal;79.8062;112.437;1.67308;24_110000096679.8062;3;0;0;GFPneg;multi;Short;multi;
24;37,66666667;460;24_1100000968;1100000968;100001010;structure;Medial;116.393;109.573;-0.856535;24_1100000968116.393;1;0;0;GFPneg;Single;Short;single;
24;37,7;460;24_A;A;292;Ref;Ref;45.5628;67.7024;-8.26917;24_A45.5628;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_B;B;67;Ref;Ref;46.4286;86.9992;-1.05652;24_B46.4286;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_C;C;96;Ref;Ref;62.6624;97.456;2.25861;24_C62.6624;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_D;D;127;Ref;Ref;79.9985;104.638;3.60754;24_D79.9985;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_E;E;158;Ref;Ref;103.533;107.734;3.38796;24_E103.533;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_F;F;325;Ref;Ref;124.564;102.585;4.38789;24_F124.564;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,66666667;460;24_F01;F01;ID#062;structure;Medial;104.828;127.857;-3.27948;24_F01104.828;5;2;2;GFPpos;multi;#NA;multi;
24;37,7;460;24_G;G;196;Ref;Ref;136.905;93.164;4.86346;24_G136.905;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_H;H;228;Ref;Ref;155.736;79.0537;1.75922;24_H155.736;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
24;37,7;460;24_I;I;258;Ref;Ref;163.745;63.2507;-6.72043;24_I163.745;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_100001052;100001052;100001052;structure;Ventral;142.649;94.8821;5.05185;25_100001052142.649;1;0;0;GFPneg;Single;Short;single;
25;38;480;25_1100000000;1100000000;100001036;structure;D-Dorsal;40.7082;104.587;-15.6575;25_110000000040.7082;5;1;1;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000002;1100000002;100001039;structure;D-Dorsal;43.2946;116.541;-17.4902;25_110000000243.2946;6;1;0;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000015;1100000015;100001043;structure;Medial;81.3508;112.026;1.456;25_110000001581.3508;1;0;0;GFPneg;Single;Short;multi;
25;38;480;25_1100000022;1100000022;100001031;structure;Medial;86.1014;123.562;-2.35581;25_110000002286.1014;2;1;0;GFPpos;multi;LP-Contact;multi;
25;38;480;25_1100000022;1100000022;100001044;structure;Medial;88.7722;124.446;-2.40972;25_110000002288.7722;1;0;1;GFPneg;Single;Short;multi;
25;38;480;25_1100000026;1100000026;ID#024;structure;Medial;94.9609;128.007;-4.71892;25_110000002694.9609;1;1;0;GFPpos;Single;#NA;multi;
25;38;480;25_1100000043;1100000043;100001021;structure;Ventral;143.494;108.045;-3.69056;25_1100000043143.494;5;1;0;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000043;1100000043;100001025;structure;Ventral;146.625;96.6885;-0.400633;25_1100000043146.625;2;0;0;GFPneg;multi;Middle;multi;
25;38;480;25_1100000049;1100000049;100001026;structure;Ventral;152.325;94.6342;0.637565;25_1100000049152.325;8;3;2;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000056;1100000056;100001027;structure;V-Ventral;160.688;89.1308;-3.20183;25_1100000056160.688;2;1;0;GFPpos;multi;Middle;multi;
25;38;480;25_1100000059;1100000059;100001028;structure;V-Ventral;167.832;84.793;-7.51205;25_1100000059167.832;4;2;0;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000159;1100000159;100001024;structure;Ventral;126.053;124.748;-5.34007;25_1100000159126.053;1;1;0;GFPpos;Single;LP-innervation;multi;
25;38;480;25_1100000209;1100000209;100001022;structure;Ventral;128.869;119.302;-2.83229;25_1100000209128.869;3;1;1;GFPpos;multi;LP-innervation;multi;
25;38;480;25_1100000298;1100000298;100001042;structure;Dorsal;77.5974;111.082;2.28073;25_110000029877.5974;1;0;0;GFPneg;Single;Short;multi;
25;38;480;25_1100000470;1100000470;100001041;structure;Dorsal;70.6592;106.628;1.46623;25_110000047070.6592;1;0;0;GFPneg;Single;Short;multi;
25;38;480;25_1100000546;1100000546;100001033;structure;Dorsal;54.1105;101.107;-2.62657;25_110000054654.1105;5;1;2;GFPpos;multi;LP-Contact;multi;
25;38;480;25_1100000740;1100000740;#N/A;structure;Dorsal;67.0702;109.508;-0.935928;25_110000074067.0702;1;0;0;GFPneg;Single;Middle;multi;
25;38;480;25_1100000778;1100000778;100001037;structure;Dorsal;59.9147;110.272;-6.03594;25_110000077859.9147;2;0;0;GFPneg;multi;Middle;multi;
25;38;480;25_1100000796;1100000796;100001050;structure;Ventral;135.992;101.407;0.948721;25_1100000796135.992;1;0;0;GFPneg;Single;Short;multi;
25;38;480;25_1100000901;1100000901;100001049;structure;Ventral;132.116;103.11;1.77686;25_1100000901132.116;1;0;0;GFPneg;Single;Short;multi;
25;38;480;25_1100000966;1100000966;100001035;structure;Medial;79.301;112.383;0.729556;25_110000096679.301;2;0;0;GFPneg;multi;Short;multi;
25;38;480;25_1100000968;1100000968;100001048;structure;Medial;116.322;109.923;-0.169874;25_1100000968116.322;1;0;0;GFPneg;Single;Short;single;
25;38;480;25_1100001047;1100001047;100001047;structure;Dorsal;58.7663;100.187;-0.534389;25_110000104758.7663;3;0;0;GFPneg;multi;Short;multi;
25;38;480;25_1100001051;1100001051;100001051;structure;Ventral;131.251;114.739;-0.538303;25_1100001051131.251;1;0;0;GFPneg;Single;Middle;single;
25;38;480;25_A;A;293;Ref;Ref;45.9957;67.651;-8.84949;25_A45.9957;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_B;B;68;Ref;Ref;46.4286;86.9992;-1.05652;25_B46.4286;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_C;C;97;Ref;Ref;62.6624;97.456;2.25861;25_C62.6624;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_D;D;128;Ref;Ref;78.7321;105.287;3.42297;25_D78.7321;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_E;E;159;Ref;Ref;102.373;108.484;4.38789;25_E102.373;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_F;F;326;Ref;Ref;124.845;102.693;5.38781;25_F124.845;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_F01;F01;ID#064;structure;Medial;107.085;123.267;-0.641004;25_F01107.085;7;2;2;GFPpos;multi;#NA;multi;
25;38;480;25_G;G;197;Ref;Ref;137.987;92.7122;5.91882;25_G137.987;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_H;H;229;Ref;Ref;154.437;79.2665;1.61926;25_H154.437;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
25;38;480;25_I;I;259;Ref;Ref;163.961;62.9529;-5.3277;25_I163.961;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,33333333;500;26_1100000000;1100000000;100001074;structure;D-Dorsal;39.9002;103.358;-14.1694;26_110000000039.9002;5;1;1;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000002;1100000002;100001075;structure;D-Dorsal;42.6288;112.792;-14.7105;26_110000000242.6288;5;1;0;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000015;1100000015;100001079;structure;Medial;81.2502;111.04;1.98271;26_110000001581.2502;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000022;1100000022;100001068;structure;Medial;85.1188;124.072;-2.45536;26_110000002285.1188;2;1;0;GFPpos;multi;LP-Contact;multi;
26;38,33333333;500;26_1100000022;1100000022;100001073;structure;Medial;87.7891;124.527;-2.43108;26_110000002287.7891;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000026;1100000026;ID#025;structure;Medial;93.8245;128.211;-4.83081;26_110000002693.8245;1;1;0;GFPpos;Single;#NA;multi;
26;38,33333333;500;26_1100000043;1100000043;100001056;structure;Ventral;143.593;110.538;-4.83551;26_1100000043143.593;5;1;0;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000043;1100000043;100001057;structure;Ventral;147.109;98.8031;2.48562;26_1100000043147.109;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000049;1100000049;100001059;structure;Ventral;152.739;97.3141;-0.262811;26_1100000049152.739;6;3;3;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000056;1100000056;100001060;structure;V-Ventral;160.666;90.4981;-1.58706;26_1100000056160.666;3;0;2;GFPneg;multi;Short;multi;
26;38,33333333;500;26_1100000059;1100000059;100001061;structure;V-Ventral;167.919;86.7616;-6.56047;26_1100000059167.919;6;2;1;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000159;1100000159;100001063;structure;Medial;123.288;118.3;-1.80167;26_1100000159123.288;1;1;0;GFPpos;Single;LP-innervation;multi;
26;38,33333333;500;26_1100000209;1100000209;100001062;structure;Ventral;126.573;116.962;-0.764902;26_1100000209126.573;5;1;2;GFPpos;multi;LP-innervation;multi;
26;38,33333333;500;26_1100000298;1100000298;100001067;structure;Dorsal;77.3233;110.442;3.14036;26_110000029877.3233;2;0;0;GFPneg;multi;Short;multi;
26;38,33333333;500;26_1100000470;1100000470;100001076;structure;Dorsal;69.944;107.537;-2.23807;26_110000047069.944;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000546;1100000546;100001072;structure;Dorsal;54.4327;99.2873;0.16413;26_110000054654.4327;4;0;2;GFPneg;multi;LP-Contact;multi;
26;38,33333333;500;26_1100000740;1100000740;#N/A;structure;Dorsal;64.6851;110.682;-1.18812;26_110000074064.6851;1;0;0;GFPneg;Single;LP-Contact;multi;
26;38,33333333;500;26_1100000778;1100000778;100001066;structure;Dorsal;60.6453;103.725;-2.02929;26_110000077860.6453;3;0;0;GFPneg;multi;Short;multi;
26;38,33333333;500;26_1100000901;1100000901;100001084;structure;Ventral;132.429;105.77;3.15835;26_1100000901132.429;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000966;1100000966;100001078;structure;Dorsal;78.9792;110.841;1.80024;26_110000096678.9792;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100000968;1100000968;100001082;structure;Medial;116.14;111.18;-0.186472;26_1100000968116.14;1;0;0;GFPneg;Single;Short;single;
26;38,33333333;500;26_1100001047;1100001047;100001080;structure;Dorsal;58.8598;100.027;1.21981;26_110000104758.8598;1;0;0;GFPneg;Single;Short;multi;
26;38,33333333;500;26_1100001051;1100001051;100001064;structure;Ventral;127.295;109.399;2.34537;26_1100001051127.295;1;0;0;GFPneg;Single;Short;single;
26;38,33333333;500;26_1100001083;1100001083;100001083;structure;Ventral;128.463;106.174;2.10893;26_1100001083128.463;1;0;0;GFPneg;Single;Short;single;
26;38,3;500;26_A;A;294;Ref;Ref;47.5108;65.6475;-7.66791;26_A47.5108;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_B;B;69;Ref;Ref;47.2944;85.265;0.244873;26_B47.2944;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_C;C;98;Ref;Ref;62.2295;96.5564;3.87305;26_C62.2295;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_D;D;129;Ref;Ref;79.3626;105.071;4.24799;26_D79.3626;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_E;E;160;Ref;Ref;102.69;109.138;3.38796;26_E102.69;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_F;F;317;Ref;Ref;124.734;103.268;5.38781;26_F124.734;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,33333333;500;26_F01;F01;ID#065;structure;Medial;103.929;133.336;-5.51612;26_F01103.929;5;3;3;GFPpos;multi;#NA;multi;
26;38,3;500;26_G;G;198;Ref;Ref;136.802;94.2702;7.38767;26_G136.802;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_H;H;230;Ref;Ref;155.952;81.2514;2.85599;26_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
26;38,3;500;26_I;I;260;Ref;Ref;165.043;65.4284;-4.76572;26_I165.043;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
27;38,66666667;520;27_1100000000;1100000000;100001105;structure;D-Dorsal;39.8325;105.555;-18.3366;27_110000000039.8325;4;2;0;GFPpos;multi;LP-innervation;multi;
27;38,66666667;520;27_1100000002;1100000002;100001106;structure;D-Dorsal;44.448;107.046;-15.9833;27_110000000244.448;6;1;0;GFPpos;multi;LP-innervation;multi;
27;38,66666667;520;27_1100000015;1100000015;100001110;structure;Medial;81.8908;109.803;1.44937;27_110000001581.8908;1;0;0;GFPneg;Single;Short;multi;
27;38,66666667;520;27_1100000022;1100000022;100001090;structure;Medial;84.8072;124.179;-4.05506;27_110000002284.8072;1;1;0;GFPpos;Single;LP-Contact;multi;
27;38,66666667;520;27_1100000022;1100000022;100001096;structure;Medial;87.6611;124.419;-2.87297;27_110000002287.6611;1;0;0;GFPneg;Single;LP-Contact;multi;
27;38,66666667;520;27_1100000026;1100000026;ID#026;structure;Medial;93.7188;126.161;-4.12396;27_110000002693.7188;1;1;0;GFPpos;Single;#NA;multi;
27;38,66666667;520;27_1100000043;1100000043;100001099;structure;Ventral;144.108;112.121;-2.15214;27_1100000043144.108;3;1;0;GFPpos;multi;LP-innervation;multi;
